transaction_date,account,posting,amount
2019-03-14,11,TRUE,11227.02
2020-09-29,6,TRUE,55490.45
2020-07-01,6,TRUE,31299.16
2020-07-10,1,TRUE,69453.99
2020-10-22,4,TRUE,-328.6
2020-08-14,6,TRUE,39888.85
2019-08-06,10,TRUE,17467.05
2020-09-07,3,TRUE,35873.06
2020-10-06,2,TRUE,19133.23
2019-06-15,4,TRUE,0.94
2019-04-22,5,TRUE,253.83
2019-12-02,6,TRUE,18993.27
2019-05-17,3,TRUE,8783.88
2019-04-19,11,TRUE,9745.28
2019-07-11,12,TRUE,22144.33
2019-06-18,2,TRUE,21013.64
2019-03-06,3,TRUE,9915.08
2020-03-08,15,TRUE,2997.95
2019-10-09,13,TRUE,1503.9
2019-08-05,10,TRUE,37687.53
2020-02-10,12,TRUE,21140.7
2020-06-06,1,TRUE,38269.17
2020-08-10,8,TRUE,16546.87
2019-05-12,11,TRUE,6155.43
2019-06-09,2,TRUE,18646.72
2019-04-25,13,TRUE,-269.81
2020-04-21,1,TRUE,35627.61
2020-05-11,2,TRUE,20528.97
2020-01-01,12,TRUE,9102.91
2019-05-07,15,TRUE,3606.78
2020-01-11,8,TRUE,30021.14
2020-08-11,1,TRUE,60270.17
2019-01-17,3,TRUE,8777.3
2019-04-05,2,TRUE,9921.81
2020-02-11,15,TRUE,6787.86
2019-07-10,6,TRUE,53258.98
2020-03-02,13,TRUE,-2665.43
2020-04-23,4,TRUE,-2084.78
2019-06-22,10,FALSE,54959.63
2019-10-21,5,TRUE,7770.75
2020-10-14,3,TRUE,29992.23
2020-01-29,9,TRUE,28307.82
2019-10-07,15,TRUE,4715.12
2020-04-17,11,TRUE,13634.82
2019-10-04,3,TRUE,13989.01
2020-06-21,7,TRUE,27709.79
2020-04-10,12,TRUE,31853.5
2019-11-29,7,TRUE,13965.17
2019-07-16,5,TRUE,18312.87
2020-07-24,15,TRUE,12956.37
2020-05-14,5,TRUE,14664.55
2019-05-02,2,TRUE,6095.62
2019-03-09,1,TRUE,14861.07
2019-08-19,12,TRUE,12815.9
2020-07-11,6,TRUE,39916.59
2019-09-10,12,TRUE,14622.61
2019-10-28,1,TRUE,49349.05
2019-03-02,14,TRUE,1414.84
2020-04-11,5,TRUE,9707.74
2019-01-11,8,TRUE,9587.37
2019-06-28,11,TRUE,15111.47
2019-04-20,3,TRUE,7043.28
2019-08-28,13,TRUE,6788.02
2019-01-11,13,TRUE,532.05
2019-12-01,4,TRUE,1328.98
2019-01-26,5,TRUE,3216.55
2019-12-13,12,TRUE,16670.39
2020-03-11,10,TRUE,13606.29
2019-03-05,3,TRUE,5688.24
2019-06-01,13,TRUE,6199.45
2019-11-26,15,TRUE,7192.71
2019-04-14,15,TRUE,3311.9
2019-01-09,3,TRUE,17745.42
2020-02-11,4,TRUE,-5545.14
2019-06-10,5,TRUE,3351.59
2020-01-04,12,TRUE,15842.57
2019-10-11,12,TRUE,42002.59
2019-09-15,7,TRUE,18654.29
2020-05-05,10,TRUE,9656.51
2019-10-22,1,TRUE,55640.01
2020-07-10,9,TRUE,45972.02
2019-02-19,6,TRUE,14588.89
2019-04-09,14,TRUE,3635.2
2019-09-19,4,TRUE,-15525.38
2020-08-28,9,TRUE,60337.2
2019-07-26,15,TRUE,9765.92
2019-09-09,13,TRUE,-3996.25
2020-03-20,9,TRUE,20601.94
2020-05-13,7,TRUE,18536.18
2020-08-23,1,TRUE,44570.66
2020-06-15,12,TRUE,20597.25
2020-09-23,8,TRUE,14307.62
2019-01-21,10,TRUE,15616.59
2020-04-17,15,TRUE,2292.43
2020-08-20,6,TRUE,18579.57
2020-08-28,9,TRUE,27788.56
2019-11-07,10,TRUE,22681.71
2019-10-20,7,TRUE,25608.46
2020-02-17,12,TRUE,17301.24
2019-06-26,3,TRUE,13723.7
2019-06-15,12,TRUE,8969.99
2019-09-01,9,TRUE,36635.79
2020-06-21,4,TRUE,-1813.32
2020-08-20,10,TRUE,28646.05
2019-10-11,13,TRUE,2804.95
2019-04-05,13,TRUE,-197.97
2020-07-12,7,TRUE,16779.8
2019-08-12,10,TRUE,26587.78
2019-08-17,3,TRUE,16142.43
2020-01-23,4,TRUE,-1864.74
2019-07-01,13,TRUE,5763.54
2020-04-06,11,TRUE,5787.84
2019-02-11,6,TRUE,26647.6
2020-09-09,9,TRUE,67355.54
2019-03-12,11,TRUE,16158.1
2020-06-06,4,TRUE,-2969.96
2020-01-26,10,TRUE,55620.64
2019-06-24,4,TRUE,1.37
2019-08-14,5,TRUE,5606.99
2019-08-12,13,TRUE,10063.98
2019-04-12,15,TRUE,2508.52
2019-06-01,15,TRUE,7898.38
2020-07-28,7,TRUE,18028.29
2019-02-14,7,TRUE,13479.18
2020-05-29,3,TRUE,12473.55
2019-04-11,13,TRUE,-230.21
2019-05-14,14,TRUE,-2191.79
2020-10-21,7,TRUE,56365.27
2019-10-21,5,TRUE,7263.96
2020-05-02,10,TRUE,11135.44
2020-01-27,8,TRUE,64571.34
2019-10-13,8,TRUE,11675.17
2020-07-06,8,TRUE,17845.98
2019-10-19,13,TRUE,1776.7
2020-02-07,7,TRUE,25209.15
2019-09-16,11,TRUE,12586.41
2019-05-10,15,TRUE,2988.89
2019-06-20,6,TRUE,13732.19
2019-07-07,8,TRUE,11106.15
2019-10-18,2,TRUE,12222.89
2019-12-11,7,TRUE,13619.15
2019-11-03,6,TRUE,22933.51
2020-03-27,9,TRUE,33273.76
2020-06-05,11,TRUE,14313.02
2020-06-01,3,TRUE,138180.35
2019-06-26,3,TRUE,7312.86
2020-02-24,6,TRUE,30466.47
2020-08-28,8,TRUE,24757.15
2020-04-18,8,TRUE,14375.07
2020-01-26,14,TRUE,3080.51
2019-11-29,13,TRUE,3333.77
2019-10-24,3,TRUE,17782.63
2020-02-24,11,TRUE,3974.0
2019-05-27,12,TRUE,31036.46
2020-07-04,8,TRUE,20459.15
2019-09-22,9,TRUE,22747.22
2019-10-05,9,TRUE,54377.11
2019-10-04,13,TRUE,3308.58
2020-10-25,9,TRUE,92403.65
2020-04-02,13,TRUE,12309.96
2019-08-05,6,TRUE,98564.55
2019-04-10,2,TRUE,13657.43
2020-05-13,10,TRUE,13266.83
2020-01-06,3,TRUE,28932.96
2020-10-18,8,TRUE,18594.33
2019-10-27,15,TRUE,2380.9
2019-01-13,5,TRUE,3386.74
2019-03-05,9,TRUE,37083.54
2019-09-27,11,TRUE,10112.96
2019-03-16,4,TRUE,-1362.16
2020-08-07,6,TRUE,42442.44
2019-01-10,7,TRUE,6732.63
2019-03-04,13,TRUE,12050.22
2020-10-22,14,TRUE,8159.64
2019-10-09,5,TRUE,5304.38
2019-12-22,15,TRUE,8714.19
2020-10-02,8,TRUE,21668.39
2020-08-10,6,TRUE,42178.27
2019-07-17,6,TRUE,44291.34
2020-02-07,6,TRUE,39966.77
2019-03-01,15,TRUE,2015.21
2019-12-20,11,TRUE,4598.36
2019-06-02,13,TRUE,4531.44
2020-03-10,15,TRUE,5241.01
2020-07-17,4,FALSE,-16634.35
2020-03-06,13,TRUE,-1636.14
2020-05-23,13,TRUE,4319.54
2019-10-04,5,TRUE,7517.36
2019-05-12,2,TRUE,8977.19
2020-04-15,15,TRUE,3053.32
2019-09-10,10,TRUE,20652.91
2020-02-22,10,TRUE,137257.46
2019-07-13,15,TRUE,8809.62
2019-07-13,11,TRUE,5344.07
2019-08-22,15,TRUE,5583.03
2020-10-27,12,TRUE,31946.34
2019-02-15,6,TRUE,14481.22
2019-05-26,10,TRUE,49393.47
2019-08-21,8,TRUE,15637.38
2020-02-01,8,TRUE,14567.32
2020-08-11,4,TRUE,-10737.74
2019-12-09,11,TRUE,5855.72
2019-12-08,13,TRUE,1123.54
2019-10-07,5,TRUE,7736.96
2020-06-15,14,TRUE,375.02
2019-03-01,7,TRUE,10550.16
2020-02-22,8,TRUE,21072.58
2019-11-28,9,TRUE,62947.69
2020-06-29,9,TRUE,39449.89
2020-06-20,5,TRUE,8413.4
2019-01-11,6,TRUE,27497.3
2019-01-19,2,TRUE,3619.08
2020-06-10,14,TRUE,581.73
2019-10-17,15,TRUE,4224.93
2019-04-22,12,FALSE,20520.52
2019-11-07,12,TRUE,9540.88
2020-06-25,14,TRUE,598.19
2019-07-15,3,TRUE,19960.41
2019-06-09,5,TRUE,3472.82
2020-07-22,13,TRUE,493.61
2019-09-08,1,TRUE,32715.82
2019-05-19,14,TRUE,-1196.33
2019-02-04,10,TRUE,10066.47
2019-09-26,1,TRUE,36442.0
2020-01-04,5,TRUE,24781.78
2019-09-01,12,TRUE,15588.86
2020-06-04,15,TRUE,14189.09
2019-11-03,14,TRUE,5316.87
2020-01-15,6,TRUE,14435.23
2019-10-22,11,TRUE,21761.48
2020-07-05,14,TRUE,988.2
2019-07-14,5,TRUE,11952.1
2019-08-19,2,TRUE,22307.94
2019-02-26,14,TRUE,1948.35
2020-02-14,2,TRUE,48546.59
2019-11-17,3,TRUE,32143.78
2019-11-10,7,TRUE,10129.66
2020-02-05,9,TRUE,47412.03
2019-01-22,8,TRUE,6693.89
2019-11-20,15,TRUE,5686.0
2020-09-01,9,TRUE,45917.94
2019-07-01,10,TRUE,29654.41
2020-08-08,3,TRUE,19872.19
2020-02-14,13,TRUE,15218.5
2019-11-22,14,TRUE,5920.2
2020-10-25,15,TRUE,2662.1
2020-02-24,11,TRUE,4112.23
2019-08-03,8,TRUE,19602.58
2019-07-18,4,TRUE,5807.28
2019-04-01,13,TRUE,-221.16
2019-04-16,14,TRUE,4987.24
2019-08-13,11,TRUE,11221.07
2020-09-09,10,TRUE,64247.32
2019-06-03,6,TRUE,16571.73
2020-02-15,8,TRUE,15568.13
2019-10-13,5,TRUE,7061.25
2020-04-24,4,TRUE,-865.46
2020-07-07,1,TRUE,32470.1
2019-09-13,13,TRUE,-2283.57
2019-02-08,6,TRUE,25624.77
2020-04-03,11,TRUE,11659.16
2020-02-12,6,TRUE,21048.07
2020-05-15,9,TRUE,40096.53
2020-06-01,1,TRUE,38387.29
2019-03-09,4,TRUE,-1557.62
2020-02-12,3,TRUE,24200.1
2020-08-09,5,TRUE,25547.71
2020-04-29,8,TRUE,17983.39
2019-10-04,4,TRUE,-830.88
2019-11-15,5,TRUE,12273.2
2020-08-05,2,TRUE,60178.16
2019-01-25,13,TRUE,464.4
2019-10-05,10,TRUE,11233.88
2019-08-20,5,TRUE,6568.61
2020-07-19,6,TRUE,28453.78
2019-12-13,3,TRUE,10129.14
2019-12-21,15,TRUE,6485.56
2019-12-01,10,TRUE,16154.73
2020-08-19,15,TRUE,2247.81
2019-02-06,10,TRUE,13938.19
2020-02-26,10,TRUE,137257.46
2019-01-17,5,TRUE,3744.13
2019-04-25,13,TRUE,-119.92
2020-05-25,15,TRUE,20327.97
2019-12-03,3,TRUE,18020.44
2020-04-26,3,TRUE,17635.64
2020-01-09,4,TRUE,-2711.67
2020-09-12,9,TRUE,55461.13
2019-05-07,13,TRUE,4429.98
2019-08-16,2,TRUE,25932.97
2019-10-09,6,TRUE,26764.7
2020-05-02,1,TRUE,121582.09
2019-08-25,11,TRUE,12858.1
2019-09-12,9,TRUE,27251.62
2019-02-05,2,TRUE,5065.71
2019-05-08,9,TRUE,34077.83
2019-01-19,5,TRUE,3752.64
2020-05-18,10,TRUE,11961.9
2020-06-25,1,TRUE,50671.22
2019-12-06,14,TRUE,3053.16
2019-03-13,8,TRUE,6181.53
2019-05-23,14,TRUE,-2173.93
2020-10-20,11,TRUE,9829.01
2019-08-12,7,TRUE,27135.05
2019-08-23,2,TRUE,11711.67
2020-09-22,7,TRUE,95621.8
2020-08-24,15,TRUE,3401.03
2020-08-15,7,TRUE,24409.14
2020-07-14,5,TRUE,10440.11
2019-04-07,2,TRUE,9294.22
2020-03-08,6,TRUE,52912.2
2020-08-06,1,TRUE,65991.18
2020-10-08,8,TRUE,21068.58
2020-03-25,11,TRUE,6372.33
2020-09-28,11,TRUE,7755.86
2019-11-01,9,TRUE,45604.96
2019-05-15,3,TRUE,10535.58
2019-11-27,6,TRUE,18261.87
2019-07-10,13,TRUE,8099.42
2020-04-06,1,TRUE,31207.65
2019-12-26,15,TRUE,8363.61
2020-07-15,1,TRUE,54893.4
2019-01-18,12,TRUE,34236.23
2020-04-23,8,TRUE,19438.36
2020-06-20,1,TRUE,57758.1
2019-11-21,7,TRUE,15932.09
2019-12-06,12,TRUE,19179.45
2020-05-12,5,TRUE,7559.99
2019-07-19,2,TRUE,51093.46
2019-11-11,1,TRUE,46924.07
2020-04-26,3,TRUE,14144.32
2019-12-08,15,TRUE,12069.65
2019-01-23,5,TRUE,3012.32
2020-05-08,12,TRUE,16794.98
2019-09-06,5,TRUE,7037.18
2019-07-29,8,TRUE,8582.02
2019-01-11,1,TRUE,16171.92
2020-01-15,4,TRUE,-3142.57
2020-09-22,9,TRUE,28767.87
2020-07-18,14,TRUE,864.68
2020-10-21,1,TRUE,94152.89
2020-01-19,12,TRUE,12997.91
2019-06-26,15,TRUE,4537.73
2020-05-28,7,TRUE,12145.96
2019-01-23,2,TRUE,5970.66
2020-02-22,5,TRUE,21481.99
2020-09-11,11,TRUE,8200.58
2019-03-11,3,TRUE,8993.27
2019-08-16,9,TRUE,18114.94
2019-06-07,6,TRUE,11265.05
2019-06-06,7,TRUE,57592.95
2020-10-27,1,TRUE,75676.12
2019-07-21,15,TRUE,7795.35
2020-03-02,9,TRUE,40468.09
2020-04-21,3,TRUE,18262.29
2020-06-16,9,TRUE,20235.07
2020-08-08,3,TRUE,25285.14
2020-04-11,4,TRUE,-856.93
2020-02-25,11,TRUE,2816.36
2019-04-17,11,TRUE,11525.67
2020-09-07,8,TRUE,21624.01
2020-09-12,9,TRUE,59610.34
2019-11-17,6,TRUE,23942.16
2020-09-01,9,TRUE,53939.75
2020-05-15,5,TRUE,9108.42
2020-04-07,5,TRUE,8086.45
2019-11-12,8,TRUE,16002.15
2020-07-03,9,TRUE,45972.02
2019-09-21,13,TRUE,-3057.67
2019-12-25,8,TRUE,14462.91
2020-06-14,5,TRUE,6880.29
2020-03-08,13,TRUE,-1880.08
2019-12-19,14,TRUE,2810.13
2019-10-06,4,TRUE,-705.5
2019-10-05,8,TRUE,23934.1
2019-09-05,8,TRUE,27180.04
2020-06-11,3,TRUE,89241.48
2019-10-13,4,TRUE,-842.11
2020-01-29,6,TRUE,19662.8
2019-08-27,14,TRUE,5475.26
2019-06-19,10,TRUE,52538.5
2019-08-05,4,TRUE,739.95
2019-04-02,8,TRUE,6516.28
2019-11-04,15,TRUE,8107.49
2020-05-02,14,TRUE,7664.5
2020-07-08,5,TRUE,21824.8
2019-01-01,10,TRUE,14717.02
2020-04-08,15,TRUE,2233.9
2020-02-04,9,TRUE,23237.1
2020-05-20,13,TRUE,5759.39
2020-06-26,5,TRUE,4991.95
2019-10-05,14,TRUE,7405.19
2019-08-26,11,TRUE,11667.53
2019-01-29,13,TRUE,689.28
2019-10-21,2,TRUE,14754.06
2019-03-06,15,TRUE,4047.8
2019-09-16,4,TRUE,-16699.56
2020-01-12,7,TRUE,36352.3
2020-04-06,8,TRUE,13676.69
2019-10-22,5,TRUE,3378.59
2020-06-14,7,TRUE,18008.33
2019-02-01,2,TRUE,8147.15
2020-04-15,1,TRUE,61343.79
2019-12-25,6,TRUE,24444.51
2020-08-07,6,TRUE,23070.37
2020-10-10,9,FALSE,88068.67
2019-05-24,1,TRUE,56802.81
2020-09-19,12,TRUE,14035.21
2019-07-11,1,TRUE,41799.38
2020-09-07,14,TRUE,3642.06
2019-11-05,12,TRUE,17334.84
2019-10-07,14,TRUE,8911.69
2019-02-10,10,TRUE,11981.96
2019-05-19,1,TRUE,56927.65
2020-09-05,2,TRUE,110601.86
2020-05-26,3,TRUE,14233.3
2019-04-24,11,TRUE,12525.19
2020-04-14,5,TRUE,9307.42
2020-03-28,4,TRUE,2240.33
2019-03-28,7,TRUE,7444.28
2020-10-07,15,TRUE,3694.6
2020-10-26,14,FALSE,8861.99
2020-07-17,7,TRUE,17728.65
2019-02-01,12,TRUE,16107.57
2020-03-06,2,TRUE,27239.26
2020-10-17,9,TRUE,69359.78
2020-10-11,13,TRUE,-4482.27
2019-09-14,9,TRUE,29278.6
2019-08-27,12,TRUE,8078.11
2019-10-13,4,TRUE,-769.13
2019-06-23,15,TRUE,6960.13
2020-01-16,7,TRUE,37166.16
2019-05-17,9,TRUE,26890.2
2020-08-24,14,TRUE,1447.92
2019-10-17,9,TRUE,78717.34
2020-02-24,1,TRUE,21456.35
2019-07-12,10,TRUE,16457.01
2020-02-27,3,TRUE,24523.63
2019-10-12,11,TRUE,20130.77
2020-08-03,15,TRUE,4593.35
2020-08-03,7,TRUE,20720.95
2020-04-05,7,TRUE,50462.09
2019-01-27,7,TRUE,4667.51
2019-12-24,11,TRUE,6304.78
2020-04-16,8,TRUE,14025.88
2020-03-18,13,TRUE,-1475.5
2019-10-12,15,TRUE,2439.26
2019-09-18,14,TRUE,8901.57
2020-02-29,7,TRUE,17701.51
2020-02-03,11,TRUE,3818.5
2019-04-02,3,TRUE,3841.79
2020-04-04,6,TRUE,66250.36
2019-09-07,3,TRUE,14900.88
2020-07-29,12,TRUE,18969.9
2019-12-25,5,TRUE,36291.67
2020-04-10,5,TRUE,6525.2
2019-08-27,10,FALSE,41043.27
2019-12-13,10,TRUE,14724.05
2020-03-10,11,TRUE,5016.52
2019-08-18,2,TRUE,14109.77
2020-01-29,11,TRUE,10878.36
2020-05-10,12,TRUE,14496.72
2019-01-07,3,TRUE,14425.31
2019-06-21,13,TRUE,5184.75
2020-09-26,5,TRUE,12402.01
2019-04-11,3,TRUE,6621.62
2020-05-24,2,TRUE,28355.26
2019-10-14,1,FALSE,40821.31
2019-05-01,14,TRUE,-2066.8
2019-08-27,13,TRUE,7112.66
2020-02-23,11,TRUE,4086.31
2020-09-12,8,TRUE,26447.42
2019-07-18,10,TRUE,26553.82
2019-11-06,8,TRUE,11187.75
2019-09-19,9,TRUE,30629.92
2019-02-05,9,TRUE,60953.67
2019-10-15,4,TRUE,-522.11
2020-04-06,3,TRUE,9489.23
2020-08-15,13,TRUE,2743.8
2019-04-27,7,TRUE,38094.81
2020-07-23,14,TRUE,1150.74
2019-03-26,1,TRUE,13220.26
2019-12-27,11,TRUE,8208.79
2019-07-03,11,TRUE,5928.31
2019-09-22,9,TRUE,31680.95
2019-09-23,5,TRUE,5905.8
2019-02-25,14,TRUE,1478.87
2020-04-23,11,TRUE,9989.59
2020-10-17,7,TRUE,56209.14
2019-08-07,4,TRUE,842.09
2019-10-13,5,TRUE,4696.24
2019-06-27,5,TRUE,2538.65
2019-09-10,5,TRUE,7919.65
2020-06-06,13,TRUE,2164.07
2019-08-21,6,TRUE,103202.89
2019-06-05,4,TRUE,1.0
2019-05-05,14,TRUE,-1303.47
2019-09-14,12,TRUE,12561.27
2019-09-12,1,TRUE,2548704.0
2020-09-01,8,TRUE,19456.19
2020-04-26,14,FALSE,-2411.99
2020-01-24,4,TRUE,-2169.34
2020-10-04,12,TRUE,47856.38
2020-09-20,12,TRUE,10304.92
2020-09-14,14,TRUE,2584.69
2019-05-12,3,TRUE,8961.59
2019-04-12,5,TRUE,190.8
2019-02-15,1,TRUE,24989.74
2019-02-01,10,TRUE,12634.03
2019-06-28,12,TRUE,11288.51
2019-05-10,12,TRUE,59299.45
2019-06-17,8,TRUE,34733.87
2020-08-12,11,TRUE,25918.59
2019-09-22,5,TRUE,4978.07
2020-02-05,3,TRUE,27694.23
2020-01-06,9,TRUE,29178.83
2019-05-19,2,TRUE,6566.65
2020-07-27,14,TRUE,1566.82
2019-09-28,7,TRUE,11983.97
2020-09-06,15,TRUE,18074.6
2019-10-24,6,TRUE,29236.21
2019-02-12,10,TRUE,9210.62
2019-09-10,3,TRUE,21751.28
2019-11-28,15,TRUE,6529.04
2019-12-22,1,TRUE,91713.0
2019-09-02,2,TRUE,11105.91
2019-12-12,4,TRUE,1240.78
2020-05-10,8,TRUE,32162.81
2019-02-28,8,TRUE,31119.82
2019-02-18,7,TRUE,12512.31
2020-01-28,14,TRUE,3886.62
2020-09-03,2,TRUE,99245.42
2020-07-02,9,TRUE,51366.07
2019-12-23,11,TRUE,7885.47
2020-04-22,11,TRUE,12299.16
2019-11-04,7,TRUE,21636.17
2020-05-10,15,TRUE,10120.36
2019-03-01,2,TRUE,7096.66
2020-04-03,10,TRUE,26874.9
2019-09-03,14,TRUE,6502.71
2020-06-22,15,TRUE,7522.28
2019-12-21,2,TRUE,26932.57
2019-05-10,2,TRUE,5846.25
2020-03-07,9,TRUE,40631.59
2020-07-20,10,TRUE,48247.8
2019-07-16,15,TRUE,7331.69
2019-07-01,7,TRUE,30545.86
2019-03-25,6,TRUE,9601.58
2020-08-20,12,TRUE,42311.13
2019-05-12,4,TRUE,-7318.1
2020-08-23,8,TRUE,23746.66
2019-02-08,9,TRUE,88719.05
2019-05-12,4,TRUE,-6820.27
2019-04-21,5,TRUE,197.71
2020-01-04,1,TRUE,169264.4
2019-12-24,12,TRUE,13948.69
2019-03-06,3,TRUE,6160.39
2019-06-23,12,TRUE,8779.95
2019-10-24,5,TRUE,7314.64
2019-03-29,15,TRUE,1789.37
2020-05-10,3,TRUE,18218.62
2019-11-21,8,TRUE,21412.62
2019-11-20,13,TRUE,4821.81
2019-04-23,15,TRUE,3508.64
2019-03-19,8,TRUE,6095.27
2019-05-05,9,TRUE,21393.77
2020-05-28,1,TRUE,98656.65
2019-06-29,1,TRUE,24332.13
2020-02-07,14,TRUE,1310.28
2019-07-04,10,TRUE,35696.6
2019-12-06,10,TRUE,13591.43
2020-07-18,8,TRUE,22052.54
2019-12-16,3,TRUE,15115.18
2019-08-22,15,TRUE,6377.91
2020-04-16,12,TRUE,35046.84
2020-08-07,13,TRUE,2115.45
2019-12-22,7,TRUE,11450.17
2019-04-26,15,TRUE,2041.24
2020-06-15,9,TRUE,33838.48
2019-08-20,10,TRUE,36138.73
2019-12-15,9,TRUE,83314.56
2020-06-22,1,TRUE,45356.06
2019-06-29,3,TRUE,10469.96
2020-10-03,10,TRUE,44256.96
2020-06-12,15,FALSE,13510.61
2020-03-02,9,TRUE,26651.71
2019-06-04,15,TRUE,4640.09
2020-03-05,5,TRUE,30637.53
2019-05-14,14,TRUE,-1272.22
2019-06-07,5,TRUE,3166.18
2019-10-15,7,TRUE,26327.8
2019-11-22,14,TRUE,6372.7
2020-02-14,8,TRUE,21461.78
2019-08-05,10,TRUE,24780.84
2019-02-06,14,TRUE,2259.38
2020-08-20,7,TRUE,23269.15
2020-01-05,5,TRUE,22089.61
2019-03-03,8,TRUE,11673.02
2020-06-04,7,TRUE,27285.35
2020-04-03,9,TRUE,152887.53
2020-02-09,8,TRUE,26354.63
2020-10-07,9,FALSE,85330.78
2020-03-24,9,TRUE,37279.69
2020-02-06,11,TRUE,3092.81
2019-11-26,10,TRUE,13231.0
2020-02-24,9,TRUE,23028.7
2019-03-28,12,TRUE,19330.06
2020-04-20,5,TRUE,9727.76
2019-08-29,11,TRUE,8810.18
2019-09-25,14,FALSE,5372.66
2020-07-11,13,TRUE,804.84
2020-01-14,11,TRUE,12123.79
2020-02-23,14,TRUE,1616.67
2019-02-21,6,TRUE,20995.08
2019-01-04,15,TRUE,11470.49
2020-03-26,12,TRUE,34839.13
2019-09-26,13,TRUE,-3870.46
2020-07-29,14,TRUE,1121.48
2019-05-06,14,TRUE,-1821.28
2019-06-04,5,TRUE,3522.73
2020-07-07,14,TRUE,1245.01
2019-03-29,9,TRUE,48816.18
2019-02-26,11,TRUE,16406.88
2019-08-12,10,TRUE,42161.85
2019-10-03,7,TRUE,29277.08
2019-11-26,10,TRUE,19711.48
2019-04-18,5,TRUE,220.16
2020-06-12,14,TRUE,605.51
2020-06-22,1,TRUE,49608.19
2019-09-07,11,TRUE,7858.68
2019-09-25,1,TRUE,30405.6
2019-04-28,5,TRUE,359.16
2019-10-09,11,TRUE,11864.78
2019-08-18,4,TRUE,674.12
2020-06-22,10,TRUE,111970.21
2020-04-02,13,TRUE,13602.78
2019-08-26,3,TRUE,37614.18
2020-09-29,9,TRUE,61961.56
2019-10-24,4,TRUE,-756.03
2019-04-06,2,TRUE,6216.07
2020-04-07,3,TRUE,20813.64
2019-12-05,4,TRUE,1246.66
2019-07-17,1,TRUE,31117.32
2019-02-10,12,TRUE,14454.61
2019-03-20,8,TRUE,12880.58
2020-02-03,14,TRUE,2151.21
2020-07-12,9,TRUE,34816.14
2019-09-17,2,TRUE,10251.61
2019-01-09,9,TRUE,46666.99
2020-08-07,8,TRUE,21662.51
2019-04-13,13,TRUE,-169.13
2020-02-13,9,TRUE,35011.96
2020-05-07,3,TRUE,13922.75
2019-07-27,11,TRUE,7612.29
2019-12-07,14,TRUE,3311.39
2019-07-24,6,TRUE,47244.1
2019-01-15,5,TRUE,4041.96
2019-06-27,7,TRUE,50378.28
2019-04-22,4,TRUE,-6637.49
2019-02-05,13,TRUE,200.96
2019-07-27,5,TRUE,15337.67
2019-12-03,4,TRUE,1775.9
2019-11-08,10,FALSE,23491.77
2020-08-06,8,TRUE,19767.83
2019-08-19,3,TRUE,37459.71
2019-08-06,9,TRUE,21238.21
2019-11-22,7,TRUE,23996.48
2019-08-23,13,TRUE,10004.95
2020-01-08,3,TRUE,29318.73
2019-10-23,12,TRUE,24643.92
2020-05-05,11,TRUE,8328.86
2020-09-11,6,TRUE,76173.25
2020-01-08,8,TRUE,27821.32
2020-02-29,13,TRUE,9576.86
2019-04-29,11,TRUE,13712.11
2019-03-19,1,TRUE,15048.59
2019-10-06,1,TRUE,51026.64
2019-09-19,12,TRUE,15298.99
2020-02-02,1,TRUE,43306.4
2020-05-13,9,TRUE,22691.99
2020-10-05,7,TRUE,40283.22
2020-06-27,13,TRUE,2565.71
2019-08-23,5,TRUE,6509.43
2019-12-28,6,TRUE,16009.43
2019-02-17,3,TRUE,9206.49
2019-03-12,10,TRUE,23211.47
2019-04-23,3,TRUE,5747.07
2020-04-13,15,TRUE,3687.4
2020-09-21,6,TRUE,93072.62
2019-09-12,13,TRUE,-3522.12
2020-05-11,12,TRUE,16759.63
2020-09-07,5,TRUE,8784.76
2019-02-01,10,TRUE,11533.65
2019-12-28,3,TRUE,13544.77
2019-12-25,9,TRUE,60171.63
2020-04-11,4,TRUE,-1539.07
2020-04-25,2,TRUE,60535.56
2019-07-16,13,TRUE,7870.91
2020-02-02,11,TRUE,2971.86
2019-03-12,1,TRUE,10594.96
2019-03-06,9,TRUE,45568.75
2019-08-28,2,TRUE,24594.5
2019-11-17,5,TRUE,14216.19
2019-11-01,11,TRUE,44306.68
2019-07-21,3,TRUE,22846.26
2019-08-16,12,TRUE,9782.35
2020-05-22,11,TRUE,8501.66
2020-07-03,8,TRUE,21415.18
2020-05-07,12,TRUE,8026.23
2019-03-19,14,TRUE,1937.39
2019-04-19,12,TRUE,12116.88
2019-06-09,1,TRUE,52643.82
2020-07-14,6,TRUE,18129.12
2019-03-14,6,TRUE,16823.28
2019-03-16,7,TRUE,4162.19
2019-05-08,11,TRUE,5505.94
2019-01-15,7,TRUE,4684.3
2020-03-20,10,TRUE,26341.25
2019-10-05,13,TRUE,2448.21
2020-01-04,12,TRUE,13260.5
2019-09-22,6,TRUE,22748.31
2020-07-24,15,TRUE,7659.29
2019-09-19,7,TRUE,25776.84
2019-05-13,15,TRUE,5862.81
2019-08-23,11,TRUE,11727.06
2019-06-15,8,TRUE,20311.21
2019-05-22,15,TRUE,3764.85
2020-10-01,15,TRUE,3246.77
2019-06-01,2,TRUE,19859.05
2020-07-13,6,TRUE,37396.4
2019-12-08,15,TRUE,6160.03
2019-07-26,13,TRUE,9419.7
2019-09-13,10,TRUE,19565.91
2019-08-23,14,TRUE,4463.77
2020-03-18,14,TRUE,7439.78
